,id,title,description,price,link,image_link,brand,color,shipping,size,custom_label_0,custom_label_1,custom_label_2,category
44,203,Pack of 3 Cotton striped Polo T-Shirts,Pack of 3 Cotton striped Polo T-Shirts,1999.00 ,https://www.ezmall.com/men/top-wear/t-shirts/pack-of-3-cotton-striped-polo-t-shirts/373,https://cdn.ezmall.com/0/images/product/203/Pack_of_3_Cotton_striped_Polo_T-Shirts_001.jpg,Grand Bear,MULTI,101.00 INR,"M,L,XL",Men,Top Wear,T Shirts,Apparel & Accessories
45,205,Festive Bling - Set of 2 Kurtas by OVI,Festive Bling - Set of 2 Kurtas by OVI,2400.00 ,https://www.ezmall.com/women/ethnic-wear/kurtas-suits/kurtas/festive-bling-set-of-2-kurtas-by-ovi/385,https://cdn.ezmall.com/0/images/product/205/Festive_Bling-Set_of_2_Kurtas_by_OVI_001.jpg,OVI,MULTI,151.00 INR,"S,M,L,XL,XXL",Women,Ethnic Wear,Kurtas & Suits,Apparel & Accessories
46,207,Touchstone 2 Party Wear Necklace Sets,"Online Shopping for Touchstone 2 Party Wear Necklace Sets in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",2000.00 ,https://www.ezmall.com/women/jewellery/artificial-jewellery/necklace-sets/touchstone-2-party-wear-necklace-sets/395,https://cdn.ezmall.com/0/images/product/207/001.jpg,Touchstone,no color,51.00 INR,no size,Women,Jewellery,Artificial Jewellery,Apparel & Accessories
47,209,Touchstone Wedding Jewellery Collection,"Online Shopping for Touchstone Wedding Jewellery Collection in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",2000.00 ,https://www.ezmall.com/women/jewellery/artificial-jewellery/necklace-sets/touchstone-wedding-jewellery-collection/397,https://cdn.ezmall.com/0/images/product/209/wedding_collection_jewelry1-Set-001.jpg,Touchstone,no color,51.00 INR,no size,Women,Jewellery,Artificial Jewellery,Apparel & Accessories
48,211,Touchstone 7 Pc. Afghani Collection,"Online Shopping for Touchstone 7 Pc. Afghani Collection in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",1500.00 ,https://www.ezmall.com/women/jewellery/artificial-jewellery/necklace-sets/touchstone-7-pc.-afghani-collection/399,https://cdn.ezmall.com/0/images/product/211/Afghani1-Set-001.jpg,Touchstone,no color,51.00 INR,no size,Women,Jewellery,Artificial Jewellery,Apparel & Accessories
49,213,Lifelong Foot Massager,"Online Shopping for Lifelong Foot Massager in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",16300.00 ,https://www.ezmall.com/electronics-appliances/health-appliances/foot-massager/lifelong-foot-massager/431,https://cdn.ezmall.com/0/images/product/213/Lifelong-Foot-Massager-001-A.jpg,Lifelong,no color,201.00 INR,no size,Electronics & Appliances,Health Appliances,Foot Massager,Health & Beauty
50,215,Genuine Leather Brogue Shoes by Hats Off Accessories,"Online Shopping for Genuine Leather Brogue Shoes by Hats Off Accessories in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",2999.00 ,https://www.ezmall.com/men/footwear/formal-shoes/genuine-leather-brogue-shoes-by-hats-off-accessories/437,https://cdn.ezmall.com/0/images/product/215/Genuine_Leather_Brogue_Shoes_by_Hats_Off_Accessories_001.jpg,Hats Off,no color,101.00 INR,"6,7,8,9,10,11,12",Men,Footwear,Formal Shoes,Apparel & Accessories
51,217,Pick Any 1 - Leather Chelsea Boots,"Online Shopping for Pick Any 1 - Leather Chelsea Boots in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",2999.00 ,https://www.ezmall.com/men/footwear/boots/pick-any-1-leather-chelsea-boots/447,https://cdn.ezmall.com/0/images/product/217/Leather_Chelsea_Boots_Color_Black-Set-002.jpg,Hats Off,"BLACK,BROWN",51.00 INR,"6,7,8,9,10,11,12",Men,Footwear,Boots,Apparel & Accessories
52,219,Inalsa Handy Vacuum Cleaner with 6 Attachments,"Online Shopping for Inalsa Handy Vacuum Cleaner with 6 in India attachments in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",4095.00 ,https://www.ezmall.com/electronics-appliances/home-appliances/vacuum-cleaner/inalsa-handy-vacuum-cleaner-with-6-attachments/475,https://cdn.ezmall.com/0/images/product/219/Inalsa-Handy-Vacuum-Cleaner-with-6-Attachments-001-B.jpg,Inalsa,GREEN,151.00 INR,no size,Electronics & Appliances,Home Appliances,Vacuum Cleaner,Home & Garden
53,221,Bajaj Food Processor with 9 Attachments,"Online Shopping for Bajaj Food Processor with 9 in India attachments in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",6299.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/food-processor/bajaj-food-processor-with-9-attachments/479,https://cdn.ezmall.com/0/images/product/221/Bajaj-Food-Processor-with-9-Attachments-001.jpg,BAJAJ,no color,201.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Food Processor,Home & Garden
54,223,Inalsa Handy Cloth Steamer,"Online Shopping for Inalsa Handy Cloth Steamer in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",1995.00 ,https://www.ezmall.com/electronics-appliances/home-appliances/iron/inalsa-handy-cloth-steamer/481,https://cdn.ezmall.com/0/images/product/223/Inalsa-Cloth-Steamer-001-B.jpg,Inalsa,no color,101.00 INR,no size,Electronics & Appliances,Home Appliances,Iron,Home & Garden
55,229,6Pc. Chocolate Facial Kit by Aryanveda not use,6Pc. Chocolate Facial Kit by Aryanveda,2260.00 ,https://www.ezmall.com/women/beauty-personal-care/body-skin-care/skin-care-combos/6pc.-chocolate-facial-kit-by-aryanveda-not-use/491,https://cdn.ezmall.com/0/images/product/229/6Pc._Chocolate_Facial_Kit_by_Aryanveda_001.jpg,Aryanveda,no color,151.00 INR,no size,Women,Beauty & Personal Care,Body & Skin Care,Health & Beauty
56,231,Pack of 10 Mix & Match Cushion Covers,Pack of 10 Mix & Match Cushion Covers,2800.00 ,https://www.ezmall.com/home-kitchen/furnishings-furniture/cushion-pillows-covers/cushion-covers/pack-of-10-mix-match-cushion-covers/487,https://cdn.ezmall.com/0/images/product/231/Pack-of-10-Mix-Match-Cushion-Covers-001.jpg,Walrus,MULTI,101.00 INR,no size,Home & Kitchen,Furnishings & Furniture,"Cushion, Pillows & Covers",Home & Garden
57,233,2 Pendants Set and 1 Chain by Faryal,"Online Shopping for 2 Pendants Set and 1 Chain by Faryal in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",2500.00 ,https://www.ezmall.com/women/jewellery/artificial-jewellery/necklace-sets/2-pendants-set-and-1-chain-by-faryal/495,https://cdn.ezmall.com/0/images/product/233/001-a.jpg,Faryal,no color,51.00 INR,no size,Women,Jewellery,Artificial Jewellery,Apparel & Accessories
58,237,Prestige Multi Kadhai with 4 attachments,Prestige Multi Kadhai with 4 attachments,1890.00 ,https://www.ezmall.com/home-kitchen/kitchen-dining/cookware-serveware/pots-pans/prestige-multi-kadhai-with-4-attachments/497,https://cdn.ezmall.com/0/images/product/237/Prestige-Multi-Kadhai-with-4-attachments-001.jpg,Prestige,GREY,151.00 INR,no size,Home & Kitchen,Kitchen & Dining,Cookware & Serveware,Home & Garden
59,241,Blood Pressure Monitor by Equinox,"Online Shopping for Blood Pressure Monitor by Equinox in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",2000.00 ,https://www.ezmall.com/electronics-appliances/health-appliances/bp-monitor/blood-pressure-monitor-by-equinox/501,https://cdn.ezmall.com/0/images/product/241/Equinox-BP-Monitor-001-A.jpg,Equinox,no color,51.00 INR,no size,Electronics & Appliances,Health Appliances,BP Monitor,Health & Beauty
60,243,Portable Weighing Scale + Multi Function Clock,"Online Shopping for Portable Weighing Scale + Multi Function Clock in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",2550.00 ,https://www.ezmall.com/electronics-appliances/health-appliances/weighing-scale/portable-weighing-scale-multi-function-clock/503,https://cdn.ezmall.com/0/images/product/243/Portable-Weighing-Scale-plus-Multi-Function-Clock-001-A.jpg,Equinox,no color,51.00 INR,no size,Electronics & Appliances,Health Appliances,Weighing Scale,Health & Beauty
61,245,Pick Any 1 -  Pack of 8 Premium Cushion Covers,Pick Any 1 -  Pack of 8 Premium Cushion Covers,3000.00 ,https://www.ezmall.com/home-kitchen/furnishings-furniture/cushion-pillows-covers/cushion-covers/pick-any-1-pack-of-8-premium-cushion-covers/523,https://cdn.ezmall.com/0/images/product/245/Pick_Any_1-Pack_of_8_Premium_Cushion_Covers_001.jpg,ANS,"Red/Orange,Purple/Green",151.00 INR,no size,Home & Kitchen,Furnishings & Furniture,"Cushion, Pillows & Covers",Home & Garden
62,247,Maharaja Juicer Mixer Grinder 450-Watt,Maharaja Juicer Mixer Grinder 450-Watt,3499.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/mixer-juicer-grinder/maharaja-juicer-mixer-grinder-450-watt/505,https://cdn.ezmall.com/0/images/product/247/Maharaja-Juicer-Mixer-Grinder-450-Watt-001.jpg,Maharaja Whiteline,NAVY BLUE,151.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Mixer Juicer Grinder,Home & Garden
63,249,Maharaja Juicer Mixer Grinder 550-Watt,Maharaja Juicer Mixer Grinder 550-Watt,4999.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/mixer-juicer-grinder/maharaja-juicer-mixer-grinder-550-watt/507,https://cdn.ezmall.com/0/images/product/249/Maharaja_Juicer_Mixer_Grinder_550-Watt_001.jpg,Maharaja Whiteline,RED,151.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Mixer Juicer Grinder,Home & Garden
64,251,Wonderchef 2.5 Ltr. Air Fryer,"Online Shopping for Wonderchef 2.5 Ltr. Air Fryer in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",10000.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/air-fryer/wonderchef-2.5-ltr.-air-fryer/509,https://cdn.ezmall.com/0/images/product/251/Wonderchef-2point5-Ltr-Air-Fryer-001.jpg,Wonderchef,BLACK,201.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Air Fryer,Home & Garden
65,253,2000 Watt Convection Room Heater,"Online Shopping for 2000 Watt Convection Room Heater in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",3699.00 ,https://www.ezmall.com/electronics-appliances/home-appliances/room-heater/2000-watt-convection-room-heater/511,https://cdn.ezmall.com/0/images/product/253/2000-Watt-Convection-Room-Heater-001-B.jpg,Maharaja Whiteline,BLACK,151.00 INR,no size,Electronics & Appliances,Home Appliances,Room Heater,Home & Garden
66,257,Pick any 1 Premium Cotton Satin Bedsheet + 2 Pillow Covers,"Online Shopping for Pick any 1 Premium Cotton Satin Bedsheet + 2 Pillow Covers in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",2400.00 ,https://www.ezmall.com/home-kitchen/furnishings-furniture/bed-linen/bed-sheets/pick-any-1-premium-cotton-satin-bedsheet-2-pillow-covers/539,https://cdn.ezmall.com/0/images/product/257/Pick_any1_Premium_Cotton_Satin_Bedsheet-Gold-001.jpg,Curl Up,"GOLD,PINK",51.00 INR,no size,Home & Kitchen,Furnishings & Furniture,Bed Linen,Home & Garden
67,259,Multi Kadai with 5 Pc. Non Stick Cookware Set,"Online Shopping for Multi Kadai with 5 Pc. Non Stick Cookware Set in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",3499.00 ,https://www.ezmall.com/home-kitchen/kitchen-dining/cookware-serveware/pots-pans/multi-kadai-with-5-pc.-non-stick-cookware-set/517,https://cdn.ezmall.com/0/images/product/259/Multi-Kadai-with-5-Pc-Non-Stick-Cookware-Set-001.jpg,Joypan,no color,151.00 INR,no size,Home & Kitchen,Kitchen & Dining,Cookware & Serveware,Home & Garden
68,263,3 Pc Stainless Steel Handi Set with Lids + 3 Serving Spoons,"Online Shopping for 3 Pc Stainless Steel Handi Set with Lids + 3 Serving Spoons in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",1499.00 ,https://www.ezmall.com/home-kitchen/kitchen-dining/cookware-serveware/pots-pans/3-pc-stainless-steel-handi-set-with-lids-3-serving-spoons/527,https://cdn.ezmall.com/0/images/product/263/3Pc-Stainless-Steel-Handi-Set-with-Lids-plus-3-Serving-Spoons-001.jpg,Uniqraft,no color,51.00 INR,no size,Home & Kitchen,Kitchen & Dining,Cookware & Serveware,Home & Garden
69,265,Set of Loafers Tan & Black,Set of Loafers Tan & Black,1899.00 ,https://www.ezmall.com/men/footwear/casual-shoes/set-of-loafers-tan-black/531,https://cdn.ezmall.com/0/images/product/265/Set_of_Loafers_Tan_&_Black_001.jpg,Enzo Cardini,MULTI,101.00 INR,"6,7,8,9,10",Men,Footwear,Casual Shoes,Apparel & Accessories
70,267,Leather Lace-up & Slip-on,Leather Lace-up & Slip-on,2999.00 ,https://www.ezmall.com/men/footwear/formal-shoes/leather-lace-up-slip-on/551,https://cdn.ezmall.com/0/images/product/267/Enzo_Cardini_set_of2_LaceUp&Slip_On_Shoe_001.jpg,Enzo Cardini,MULTI,151.00 INR,"6,7,8,9,10",Men,Footwear,Formal Shoes,Apparel & Accessories
71,269,Mandarin Collar Kurta + Shirt,"Online Shopping for Mandarin Collar Kurta + Shirt in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",2499.00 ,https://www.ezmall.com/men/indian-wear/kurta/mandarin-collar-kurta-shirt/559,https://cdn.ezmall.com/0/images/product/269/Mandarin_Collar_Kurta_Shirt_001.jpg,Mader,MULTI,101.00 INR,"S,M,L,XL",Men,Indian Wear,Kurta,Apparel & Accessories
72,271,Set of 2 Kurta Pyjama for Men,Set of 2 Kurta Pyjama for Men,2999.00 ,https://www.ezmall.com/men/indian-wear/kurta/set-of-2-kurta-pyjama-for-men/567,https://cdn.ezmall.com/0/images/product/271/Set_of_2_Kurta_Pyjama_for_Men_001.jpg,Sanwara,MULTI,101.00 INR,"M,L,XL,XXL",Men,Indian Wear,Kurta,Apparel & Accessories
73,273,Pick Any 1 Lotto Lifestyle & Training Shoes,"Online Shopping for Pick Any 1 Lotto Lifestyle & Training Shoes in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",2499.00 ,https://www.ezmall.com/men/footwear/sports-shoes/pick-any-1-lotto-lifestyle-training-shoes/621,https://cdn.ezmall.com/0/images/product/273/Pick_Any_1_Lotto_Lifestyle&Training_Shoes_001.jpg,Lotto,"BLACK,NAVY BLUE",51.00 INR,"6,7,8,9,10",Men,Footwear,Sports Shoes,Apparel & Accessories
74,275,Inalsa Craze Food Processor,Inalsa Craze Food Processor,7295.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/food-processor/inalsa-craze-food-processor/571,https://cdn.ezmall.com/0/images/product/275/001.jpg,Inalsa,WHITE,201.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Food Processor,Home & Garden
75,277,Pick Any 1 - Double Bed Comforter with Matching Bed Sheets + 2 Pillow Covers,"Online Shopping for Pick Any 1 - Double Bed Comforter with Matching Bed Sheets + 2 Pillow Covers in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",3000.00 ,https://www.ezmall.com/home-kitchen/furnishings-furniture/bed-linen/bed-sheets/pick-any-1-double-bed-comforter-with-matching-bed-sheets-2-pillow-covers/573,https://cdn.ezmall.com/0/images/product/277/Double_Bed_Comforter_With_Matching_Bed_Sheets_2_Pillow_Covers_Color_Off_White-Set-001.jpg,Ayam Fashion,"WHITE,GREY",101.00 INR,no size,Home & Kitchen,Furnishings & Furniture,Bed Linen,Home & Garden
76,279,Pack of 3 Bed Sheets + 6 Pillow Covers by IWS,Pack of 3 3D Bed Sheets + 6 Pillow Covers by IWS,3200.00 ,https://www.ezmall.com/home-kitchen/furnishings-furniture/bed-linen/bed-sheets/pack-of-3-bed-sheets-6-pillow-covers-by-iws/577,https://cdn.ezmall.com/0/images/product/279/Pack-of-3-BedSheets-6-Pillow-Covers-by-IWS-001.jpg,IWS,no color,51.00 INR,no size,Home & Kitchen,Furnishings & Furniture,Bed Linen,Home & Garden
77,281,Pack of 3 Cotton Bed Sheets + 6 Pillow Covers by Home Candy,Pack of 3 Cotton Bed Sheets + 6 Pillow Covers by Home Candy,4800.00 ,https://www.ezmall.com/home-kitchen/furnishings-furniture/bed-linen/bed-sheets/pack-of-3-cotton-bed-sheets-6-pillow-covers-by-home-candy/591,https://cdn.ezmall.com/0/images/product/281/Pack-of-3Cotton-BedSheets-6-Pillow-Covers-by-Home-Candy-001.jpg,Home Candy,MULTI,151.00 INR,no size,Home & Kitchen,Furnishings & Furniture,Bed Linen,Home & Garden
78,283,Pack of 2 Cotton Bed Sheets + 4 Pillow Covers by Home Candy,Pack of 2 Cotton Bed Sheets + 4 Pillow Covers by Home Candy,3200.00 ,https://www.ezmall.com/home-kitchen/furnishings-furniture/bed-linen/bed-sheets/pack-of-2-cotton-bed-sheets-4-pillow-covers-by-home-candy/593,https://cdn.ezmall.com/0/images/product/283/Pack-of-2-Cotton-BedSheets-4-Pillow-Covers-by-Home-Candy-001.jpg,Home Candy,MULTI,101.00 INR,no size,Home & Kitchen,Furnishings & Furniture,Bed Linen,Home & Garden
79,285,14 Inch Electric Tandoor,14 Inch Electric Tandoor,3499.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/electric-tandoor/14-inch-electric-tandoor/581,https://cdn.ezmall.com/0/images/product/285/14-Inch-Electric-Tandoor-001.jpg,Sliceter,BLACK,151.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Electric Tandoor,Home & Garden
80,287,Aryanveda Anti-Tan Kit not use,Aryanveda Anti-Tan Kit,1723.00 ,https://www.ezmall.com/women/beauty-personal-care/body-skin-care/facial-kits/aryanveda-anti-tan-kit-not-use/583,https://cdn.ezmall.com/0/images/product/287/Aryanveda_Anti-Tan_Kit_001.jpg,Aryanveda,no color,101.00 INR,no size,Women,Beauty & Personal Care,Body & Skin Care,Health & Beauty
81,293,Singer Sew Delight Automatic Sewing Machine,"Online Shopping for Singer Sew Delight Automatic Sewing Machine in India at discounted price. Check out latest collection at ezmall.com,  &#x2713; CASH on delivery &#x2713; Fast Shipping &#x2713; Hassle FREE Return Policy.",8995.00 ,https://www.ezmall.com/electronics-appliances/home-appliances/sewing-machine/singer-sew-delight-automatic-sewing-machine/589,https://cdn.ezmall.com/0/images/product/293/Singer-Sew-Delight-Automatic-Sewing-Machine-001-B.jpg,Singer,WHITE,201.00 INR,no size,Electronics & Appliances,Home Appliances,Sewing Machine,Arts & Entertainment
82,325,Sunflame & Griller Sandwich Maker,Sunflame & Griller Sandwich Maker,2795.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/sandwich-maker/sunflame-griller-sandwich-maker/605,https://cdn.ezmall.com/0/images/product/325/Griller_Sandwich_Maker_001.jpg,Sunflame,BLACK,151.00 INR,no size,Electronics & Appliances,Kitchen Appliances,Sandwich Maker,Home & Garden
83,333,Lotus Herbals 5 Pc. Makeup Kit + 2 Complimentary Nail Paints,Lotus Herbals 5 Pc. Makeup Kit + 2 Complimentary Nail Paints,1409.00 ,https://www.ezmall.com/women/beauty-personal-care/make-up/make-up-kits/lotus-herbals-5-pc.-makeup-kit-2-complimentary-nail-paints/595,https://cdn.ezmall.com/0/images/product/333/2_stunning_Looks_for_evening_party_by_lotusn_002.jpg,Lotus Herbals,no color,51.00 INR,no size,Women,Beauty & Personal Care,Make up,Health & Beauty
84,335,Pack of 5 Printed Bags,Pack of 5 Printed Bags,2499.00 ,https://www.ezmall.com/women/women-accessories/hand-bags-clutches/handbags/pack-of-5-printed-bags/597,https://cdn.ezmall.com/0/images/product/335/Pack-of5-Printed-Bags-001.jpg,The Great Indian Mela,MULTI,101.00 INR,no size,Women,Women Accessories,Hand Bags & Clutches,Apparel & Accessories
85,337,5 Pc. Necklace Set,5 Pc. Necklace Set,2000.00 ,https://www.ezmall.com/women/jewellery/artificial-jewellery/necklace-sets/5-pc.-necklace-set/599,https://cdn.ezmall.com/0/images/product/337/5_Pc_Necklace_Set_001.jpg,Zwel Art,no color,101.00 INR,no size,Women,Jewellery,Artificial Jewellery,Apparel & Accessories
86,339,Sunflame 3 Pc. Non-Stick Cookware + 1 Common Lid,Sunflame 3 Pc. Non-Stick Cookware + 1 Common Lid,2590.00 ,https://www.ezmall.com/home-kitchen/kitchen-dining/cookware-serveware/pots-pans/sunflame-3-pc.-non-stick-cookware-1-common-lid/601,https://cdn.ezmall.com/0/images/product/339/001n.jpg,Sunflame,"RED,BLACK",101.00 INR,no size,Home & Kitchen,Kitchen & Dining,Cookware & Serveware,Home & Garden
87,343,Formal Shoes + Driving Shoes,Formal Shoes + Driving Shoes,2199.00 ,https://www.ezmall.com/men/footwear/formal-shoes/formal-shoes-driving-shoes/631,https://cdn.ezmall.com/0/images/product/343/Formal_Shoes_Driving_Shoes_001.jpg,Veronzi,MULTI,101.00 INR,"6,7,8,9,10",Men,Footwear,Formal Shoes,Apparel & Accessories
88,345,Borosil 7 Pc Pure Brass Puja Thali,Borosil 7 Pc Pure Brass Puja Thali,1595.00 ,https://www.ezmall.com/home-kitchen/home-decor/festive-needs/puja-thali/borosil-7-pc-pure-brass-puja-thali/649,https://cdn.ezmall.com/0/images/product/345/Borosil_7_Pc_Pure_Brass_Puja_Thali_001.jpg,Borosil,BRASS,101.00 INR,no size,Home & Kitchen,Home Decor,Festive Needs,Religious & Ceremonial
89,347,Sunflame Glass Cooktop - 3 Burner &  4 Burner,Sunflame Glass Cooktop - 3 Burner &  4 Burner,7690.00 ,https://www.ezmall.com/electronics-appliances/kitchen-appliances/gas-stove/sunflame-glass-cooktop-3-burner-4-burner/653,https://cdn.ezmall.com/0/images/product/347/001.jpg,Sunflame,BLACK,201.00 INR,"3,4",Electronics & Appliances,Kitchen Appliances,Gas Stove,Home & Garden
